Start Date,Start Time 30 Minute Period,pre_price_growth,forecast_error_change,net_demand_growth,actual_price_growth_DAM,actual_price_growth_IDA1,actual_price_growth_IDA2,actual_price_growth_IDA3,actual_price_growth_BM
12/07/2019,18:00:00,0.05609480812641081,0.016877328852195513,0.01059322033898305,0.0592262923656282,-0.05724319578577681,0.008043813109703776,0.01639344262295082,-0.10595802301963486
12/07/2019,18:30:00,-0.0055231898312777935,-0.0032250971194018913,0.0006049606775559589,0.0,0.0,0.0,0.0,0.19090660093125178
12/07/2019,19:00:00,0.025690169916331836,-0.012993762993762994,-0.014732965009208104,0.05193119117169643,0.05665065429849141,0.050073158835961376,-0.041915758548832775,0.01986577181208059
12/07/2019,19:30:00,0.028593320348303822,-0.014844397558586391,0.0,0.0,-0.019247003207832913,-0.025166666666666632,0.0,0.044136515268154965
12/07/2019,20:00:00,-0.0033409252566763336,-0.021081788104947295,-0.025495750708215296,-0.12753888380603762,-0.13034351145038145,-0.09729334308705209,-0.12768457345378217,0.7995060966198487
12/07/2019,20:30:00,0.3177588188727432,-0.0070509840384317376,-0.009853782581055308,0.0,-0.014520813165537265,-0.004224058769512602,-0.04988877654196168,-0.43256191037735814
12/07/2019,21:00:00,-0.17964901121776322,-0.009385265133740028,0.012244897959183673,-0.01901920566846839,0.037278657968313124,-0.06869479882237499,0.11696428571428541,-1.8027267093575716
12/07/2019,21:30:00,-0.31693572951568666,-0.012111137497031584,-0.017897091722595078,0.0,-0.05299313052011766,-0.019000000000000482,0.125,-0.5466453674121404
12/07/2019,22:00:00,-0.051064510965263446,-0.013884430176565009,0.020657276995305163,-0.1979003797185627,-0.13222222222222277,-0.096250822188117,-0.30612244897959184,0.38044338875692796
12/07/2019,22:30:00,-0.06377181779480666,0.014552356849098386,-0.018489002231431302,0.0,-0.05807665177521782,-0.029338749717896913,-0.0425531914893617,0.2651636363636363
12/07/2019,23:00:00,0.050371927554980545,-0.012248819149787846,-0.06266937669376693,0.12370326874143671,0.2545135845749341,-inf,-inf,-1.2742308964604696
12/07/2019,23:30:00,-0.07260244272602476,-0.039069432120674305,-0.03943661971830986,0.0,-0.09270254740471068,,,-0.015451797111185786
13/07/2019,00:00:00,-0.03982866160667251,-0.05081585081585087,-0.06726794438181134,-0.10512654120700794,-0.07671684883481171,,,0.042765273311897056
13/07/2019,00:30:00,-0.057621999682085624,-0.05379513633014001,-0.04640188753440818,0.0,-0.06244522348816797,,,0.017377567140600448
13/07/2019,01:00:00,-0.018620466321243322,-0.04084372003835091,-0.0447822514379622,-0.10704022988505779,0.0,,,-0.05079681274900402
13/07/2019,01:30:00,-0.051055139550714945,-0.03595550258243941,-0.008285004142502071,0.0,-0.09553528564570375,,,-0.03969623748705565
13/07/2019,02:00:00,-0.04564463030518751,-0.028186274509803922,-0.04411764705882353,-0.01040406484393902,0.08720420683610905,,,0.030130565785068703
13/07/2019,02:30:00,0.038086271824717764,-0.020637898686679174,0.0012958963282937365,0.0,-0.038925563396312826,,,0.03893178893178874
13/07/2019,03:00:00,-0.004297747980058756,-0.0096821721742791,-0.014460999123575811,-0.013735589894530525,0.01013970256872535,,,-0.01668302257114812
13/07/2019,03:30:00,-0.005357760110611738,-0.019527896995708154,-0.0052863436123348016,0.0,0.0,,,0.008754863813229673
13/07/2019,04:00:00,0.0023277868781792417,-0.001289213579716373,-0.0062056737588652485,0.008752735229759974,0.0,,,0.0016186468112656899
13/07/2019,04:30:00,0.0035223367697599073,0.001716001716001716,0.016564952048823016,0.0,-4.803128001983552e-16,,,-0.007173133355069831
13/07/2019,05:00:00,-0.0018936133585818072,0.0004288164665523156,-0.0013094718463553033,-0.004395604395604213,4.80312800198355e-16,,,-0.062348458607551234
13/07/2019,05:30:00,-0.017338003502626684,-0.008432432432432432,-0.015064244572441293,0.0,0.0,,,0.0705086928525434
13/07/2019,06:00:00,0.01881604948878761,-0.019620811287477953,0.04242681374628765,0.009194289862085026,-0.04620462046204672,,,0.3258085522031691
13/07/2019,06:30:00,0.10345093205977474,0.03324808184143223,0.051890587288817375,0.0,0.07055214723926406,,,-0.3666567784040344
13/07/2019,07:00:00,-0.0757374875704342,0.04186236471308965,0.05618830675778284,0.025695426685525775,-0.10428260343576135,,,-0.13158778113460912
13/07/2019,07:30:00,-0.06288532675709009,0.06759329779131759,0.06296691568836713,0.0,0.13752086811352274,,,0.32556033506905163
13/07/2019,08:00:00,0.1558991896513272,0.06680881307746979,0.07805837979665464,0.17035008801095294,-0.06488888888888908,,,-0.40445151033386356
13/07/2019,08:30:00,-0.05431885875529067,0.07918848167539266,0.05339956535237504,0.0,0.18181818181818182,,,-0.014843497902549237
13/07/2019,09:00:00,0.06957409568261375,0.0650145326602417,0.04136904761904762,0.18802604414800675,0.04596704249783219,,,0.013057324840764448
13/07/2019,09:30:00,0.09801341928693594,0.05901828127249172,0.038901601830663615,0.0,0.018556350017023746,,,0.01567398119122257
13/07/2019,10:00:00,0.010350888614022407,0.037944882980196645,0.027267668336115748,0.0022183489145930135,0.0018691588785041812,,,-0.0003135779241143028
13/07/2019,10:30:00,0.0015599610009743889,0.02418918918918919,0.01426220515633571,0.0,0.03382039074043744,,,0.003125976867771223
13/07/2019,11:00:00,0.013845266329081993,0.013727842196454752,0.015126958400864398,-0.0055768005098787,-0.03694245829077329,1.0,,0.005904288377874496
13/07/2019,11:30:00,0.019175154029925926,0.000843394886363596,0.011481975967957277,0.0,-0.016262975778547174,-0.011080332409972802,,-0.0075140889167187985
13/07/2019,12:00:00,-0.008655949776467605,0.003891050583657668,0.01602732527588019,-0.06752849124000718,0.016002723867892973,-0.02720967455095121,,0.20209842618036472
