Start Date,Start Time 30 Minute Period,pre_price_growth,net_demand_growth,actual_price_growth_DAM,actual_price_growth_IDA1,actual_price_growth_IDA2,actual_price_growth_IDA3,actual_price_growth_BM
03/01/2020,17:30:00,0.06502856551973744,0.0011961722488038277,0.0,0.05701189679147088,0.0,-0.0389776357827477,-0.6311572000942728
03/01/2020,18:00:00,-0.09133355668012626,-0.034653465346534656,-0.20000000000000084,-0.06491773308957861,-0.14165761319903492,-0.12650710815188032,-0.24028061970184153
03/01/2020,18:30:00,-0.14637952433122955,-0.052083333333333336,0.0,-0.2083057212281874,-0.10279216164077659,-0.11139999999999972,0.18020608674814273
03/01/2020,19:00:00,-0.053412260715883224,-0.04632152588555858,-0.03426247311598975,0.06304329828628266,0.052251732101617626,0.05303030303030247,-0.0016802688430148894
03/01/2020,19:30:00,0.028473667443121305,-0.03089887640449438,0.0,-0.10638882528051344,-0.03920000000000044,0.0629991126885539,-0.1329888496056566
03/01/2020,20:00:00,-0.03399343746123023,-0.05325443786982249,-0.10030459231490192,-0.0011692152502350336,-0.12160434285201623,-0.12609912070343735,0.4242993580710818
03/01/2020,20:30:00,0.045087994509534636,-0.07814992025518341,0.0,-0.1338445541980758,-0.23020669481469158,-0.3319137609795036,-0.7503425596053712
03/01/2020,21:00:00,-0.2786201925337034,-0.10777385159010601,-0.03920136352568748,0.12568181818181773,0.14952591062711176,0.1664078100732191,0.06722903885480562
03/01/2020,21:30:00,0.09638548530216902,-0.09689922480620156,0.0,-0.21078701155751178,-0.032620813339149936,0.0,-0.41227436823104685
03/01/2020,22:00:00,-0.10669550046489258,-0.07276507276507277,-0.086249305720861,-0.05425007252683482,-0.04866953007853149,-0.0481395348837211,-0.03358208955223875
03/01/2020,22:30:00,-0.05520708167517354,-0.11085450346420324,0.0,-0.019189261109961282,-0.14414073858679832,-0.04878048780487805,0.000372995151062962
03/01/2020,23:00:00,-0.04369786573088644,-0.0691358024691358,-0.08549855014211379,0.047564066460151475,-inf,-inf,-0.028779739063699156
03/01/2020,23:30:00,-0.08191823736268279,-0.07712765957446809,0.0,-0.076060606060606,,,-0.16756272401433703
04/01/2020,00:00:00,-0.06932812725316409,-0.013477088948787063,-0.16103333333333367,-0.1,,,0.10181086519114693
04/01/2020,00:30:00,-0.062474955804360875,-0.1853035143769968,0.0,0.0001666388935177139,,,-2.4466019417475726
04/01/2020,01:00:00,-0.262367031168638,-0.12589928057553956,-0.06879475578039888,-0.0001666666666666335,,,0.1323706377858003
04/01/2020,01:30:00,-0.012594344596935756,0.0176678445229682,0.0,-0.1111111111111111,,,1.0571330354073565
